-132.75,146.25,0
-132.510287230698,146.188791280945,-0.125
-132.270574461396,146.12758256189,-0.25
-132.030861692094,146.066373842836,-0.375
-131.791148922792,146.005165123781,-0.5
-131.61012619969,145.83652499577,-0.625
-131.429103476588,145.667884867759,-0.75
-131.248080753486,145.499244739747,-0.875
-131.067058030384,145.330604611736,-1
-130.959544395837,145.105624668263,-1.0625
-130.852030761289,144.880644724791,-1.125
-130.744517126741,144.655664781318,-1.1875
-130.637003492193,144.430684837845,-1.25
-130.558172901595,144.193438683006,-1.25
-130.479342310996,143.956192528167,-1.25
-130.400511720397,143.718946373328,-1.25
-130.321681129798,143.481700218489,-1.25
-130.242850539199,143.24445406365,-1.25
-130.164019948601,143.007207908811,-1.25
-130.085189358002,142.769961753972,-1.25
-130.006358767403,142.532715599134,-1.25
-129.927528176804,142.295469444295,-1.25
-129.848697586205,142.058223289456,-1.25
-129.769866995606,141.820977134617,-1.25
-129.691036405008,141.583730979778,-1.25
-129.612205814409,141.346484824939,-1.25
-129.53337522381,141.1092386701,-1.25
-129.454544633211,140.871992515261,-1.25
-129.375714042612,140.634746360422,-1.25
-129.296883452014,140.397500205584,-1.25
-129.218052861415,140.160254050745,-1.25
-129.139222270816,139.923007895906,-1.25
-129.060391680217,139.685761741067,-1.25
-128.981561089618,139.448515586228,-1.25
-128.902730499019,139.211269431389,-1.25
-128.823899908421,138.97402327655,-1.25
-128.745069317822,138.736777121711,-1.25
-128.666238727223,138.499530966872,-1.25
-128.587408136624,138.262284812033,-1.25
-128.508577546025,138.025038657195,-1.25
-128.429746955427,137.787792502356,-1.25
-128.350916364828,137.550546347517,-1.25
-128.272085774229,137.313300192678,-1.25
-128.19325518363,137.076054037839,-1.25
-128.114424593031,136.838807883,-1.25
-128.009317138899,136.522479676548,-1.25
-127.904209684768,136.206151470096,-1.25
-127.799102230636,135.889823263644,-1.25
-127.750591863388,135.645238102917,-1.3125
-127.702081496139,135.400652942189,-1.375
-127.653571128891,135.156067781462,-1.4375
-127.605060761642,134.911482620734,-1.5
-127.587376461225,134.662108874083,-1.5
-127.569692160808,134.412735127432,-1.5
-127.552007860391,134.163361380781,-1.5
-127.534323559974,133.91398763413,-1.5
-127.510744492752,133.581489305262,-1.5
-127.487165425529,133.248990976394,-1.5
-127.463586358307,132.916492647526,-1.5
-127.440007291084,132.583994318658,-1.5
-127.416428223862,132.25149598979,-1.5
-127.392849156639,131.918997660922,-1.5
-127.369270089416,131.586499332054,-1.5
-127.345691022194,131.254001003186,-1.5
-127.322111954971,130.921502674318,-1.5
-127.298532887749,130.58900434545,-1.5
-127.274953820526,130.256506016582,-1.5
-127.251374753304,129.924007687714,-1.5
-127.227795686081,129.591509358846,-1.5
-127.204216618858,129.259011029978,-1.5
-127.180637551636,128.92651270111,-1.5
-127.157058484413,128.594014372242,-1.5
-127.133479417191,128.261516043374,-1.5
-127.109900349968,127.929017714506,-1.5
-127.086321282746,127.596519385638,-1.5
-127.062742215523,127.26402105677,-1.5
-127.039163148301,126.931522727902,-1.5
-127.015584081078,126.599024399034,-1.5
-126.992005013855,126.266526070166,-1.5
-126.968425946633,125.934027741298,-1.5
-126.99101996153,125.685533364424,-1.55059447028351
-127.013613976427,125.43703898755,-1.60118894056703
-127.036207991325,125.188544610676,-1.65178341085054
-127.058802006222,124.940050233802,-1.70237788113406
-127.091767842624,124.690962411345,-1.70237788113406
-127.124733679026,124.441874588888,-1.70237788113406
-127.157699515428,124.192786766432,-1.70237788113406
-127.19066535183,123.943698943975,-1.70237788113406
-127.223631188232,123.694611121518,-1.70237788113406
-127.256597024634,123.445523299061,-1.70237788113406
-127.289562861035,123.196435476604,-1.70237788113406
-127.322528697437,122.947347654148,-1.70237788113406
-127.355494533839,122.698259831691,-1.70237788113406
-127.388460370241,122.449172009234,-1.70237788113406
-127.421426206643,122.200084186777,-1.70237788113406
-127.454392043045,121.950996364321,-1.70237788113406
-127.487357879447,121.701908541864,-1.70237788113406
-127.520323715849,121.452820719407,-1.70237788113406
-127.553289552251,121.20373289695,-1.70237788113406
-127.586255388653,120.954645074493,-1.70237788113406
-127.619221225055,120.705557252037,-1.70237788113406
-127.652187061456,120.45646942958,-1.70237788113406
-127.685152897858,120.207381607123,-1.70237788113406
-127.71811873426,119.958293784666,-1.70237788113406
-127.751084570662,119.70920596221,-1.70237788113406
-127.784050407064,119.460118139753,-1.70237788113406
-127.817016243466,119.211030317296,-1.70237788113406
-127.849982079868,118.961942494839,-1.70237788113406
-127.88294791627,118.712854672382,-1.70237788113406
-127.915913752672,118.463766849926,-1.70237788113406
-127.948879589074,118.214679027469,-1.70237788113406
-127.981845425475,117.965591205012,-1.70237788113406
-128.014811261877,117.716503382555,-1.70237788113406
-128.047777098279,117.467415560098,-1.70237788113406
-128.080742934681,117.218327737642,-1.70237788113406
-128.113708771083,116.969239915185,-1.70237788113406
-128.146674607485,116.720152092728,-1.70237788113406
-128.179640443887,116.471064270271,-1.70237788113406
-128.212606280289,116.221976447815,-1.70237788113406
-128.245572116691,115.972888625358,-1.70237788113406
-128.278537953093,115.723800802901,-1.70237788113406
-128.311503789495,115.474712980444,-1.70237788113406
-128.344469625896,115.225625157987,-1.70237788113406
-128.377435462298,114.976537335531,-1.70237788113406
-128.4104012987,114.727449513074,-1.70237788113406
-128.443367135102,114.478361690617,-1.70237788113406
-128.476332971504,114.22927386816,-1.70237788113406
-128.509298807906,113.980186045704,-1.70237788113406
-128.542264644308,113.731098223247,-1.70237788113406
-128.57523048071,113.48201040079,-1.70237788113406
-128.608196317112,113.232922578333,-1.70237788113406
-128.641162153514,112.983834755876,-1.70237788113406
-128.674127989915,112.73474693342,-1.70237788113406
-128.707093826317,112.485659110963,-1.70237788113406
-128.740059662719,112.236571288506,-1.70237788113406
-128.773025499121,111.987483466049,-1.70237788113406
-128.805991335523,111.738395643592,-1.70237788113406
-128.838957171925,111.489307821136,-1.70237788113406
-128.871923008327,111.240219998679,-1.70237788113406
-128.904888844729,110.991132176222,-1.70237788113406
-128.937854681131,110.742044353765,-1.70237788113406
-128.970820517533,110.492956531309,-1.70237788113406
-129.003786353935,110.243868708852,-1.70237788113406
-129.036752190336,109.994780886395,-1.70237788113406
-129.069718026738,109.745693063938,-1.70237788113406
-129.10268386314,109.496605241481,-1.70237788113406
-129.135649699542,109.247517419025,-1.70237788113406
-129.168615535944,108.998429596568,-1.70237788113406
-129.201581372346,108.749341774111,-1.70237788113406
-129.234547208748,108.500253951654,-1.70237788113406
-129.26751304515,108.251166129198,-1.70237788113406
-129.300478881552,108.002078306741,-1.70237788113406
-129.333444717954,107.752990484284,-1.70237788113406
-129.366410554355,107.503902661827,-1.70237788113406
-129.399376390757,107.25481483937,-1.70237788113406
-129.432342227159,107.005727016914,-1.70237788113406
-129.465308063561,106.756639194457,-1.70237788113406
-129.498273899963,106.507551372,-1.70237788113406
-129.531239736365,106.258463549543,-1.70237788113406
-129.564205572767,106.009375727086,-1.70237788113406
-129.597171409169,105.76028790463,-1.70237788113406
-129.630137245571,105.511200082173,-1.70237788113406
-129.663103081973,105.262112259716,-1.70237788113406
-129.696068918374,105.013024437259,-1.70237788113406
-129.729034754776,104.763936614803,-1.70237788113406
-129.762000591178,104.514848792346,-1.70237788113406
-129.79496642758,104.265760969889,-1.70237788113406
-129.827932263982,104.016673147432,-1.70237788113406
-129.860898100384,103.767585324975,-1.70237788113406
-129.893863936786,103.518497502519,-1.70237788113406
-129.926829773188,103.269409680062,-1.70237788113406
-129.95979560959,103.020321857605,-1.70237788113406
-129.992761445992,102.771234035148,-1.70237788113406
-130.025727282394,102.522146212691,-1.70237788113406
-130.058693118795,102.273058390235,-1.70237788113406
-130.091658955197,102.023970567778,-1.70237788113406
-130.124624791599,101.774882745321,-1.70237788113406
-130.157590628001,101.525794922864,-1.70237788113406
-130.190556464403,101.276707100408,-1.70237788113406
-130.223522300805,101.027619277951,-1.70237788113406
-130.256488137207,100.778531455494,-1.70237788113406
-130.289453973609,100.529443633037,-1.70237788113406
-130.322419810011,100.28035581058,-1.70237788113406
-130.355385646413,100.031267988124,-1.70237788113406
-130.388351482814,99.7821801656668,-1.70237788113406
-130.421317319216,99.5330923432101,-1.70237788113406
-130.454283155618,99.2840045207533,-1.70237788113406
-130.48724899202,99.0349166982965,-1.70237788113406
-130.520214828422,98.7858288758397,-1.70237788113406
-130.553180664824,98.5367410533829,-1.70237788113406
-130.586146501226,98.2876532309262,-1.70237788113406
-130.619112337628,98.0385654084694,-1.70237788113406
-130.65207817403,97.7894775860126,-1.70237788113406
-130.685044010432,97.5403897635558,-1.70237788113406
-130.718009846834,97.291301941099,-1.70237788113406
-130.750975683235,97.0422141186422,-1.70237788113406
-130.783941519637,96.7931262961854,-1.70237788113406
-130.816907356039,96.5440384737286,-1.70237788113406
-130.849873192441,96.2949506512719,-1.70237788113406
-130.882839028843,96.0458628288151,-1.70237788113406
-130.915804865245,95.7967750063583,-1.70237788113406
-130.948770701647,95.5476871839015,-1.70237788113406
-130.981736538049,95.2985993614447,-1.70237788113406
-131.014702374451,95.049511538988,-1.70237788113406
-131.047668210853,94.8004237165312,-1.70237788113406
-131.080634047254,94.5513358940744,-1.70237788113406
-131.113599883656,94.3022480716176,-1.70237788113406
-131.146565720058,94.0531602491608,-1.70237788113406
-131.17953155646,93.804072426704,-1.70237788113406
-131.212497392862,93.5549846042473,-1.70237788113406
-131.245463229264,93.3058967817905,-1.70237788113406
-131.278429065666,93.0568089593337,-1.70237788113406
-131.311394902068,92.8077211368769,-1.70237788113406
-131.34436073847,92.5586333144201,-1.70237788113406
-131.377326574872,92.3095454919633,-1.70237788113406
-131.410292411274,92.0604576695065,-1.70237788113406
-131.443258247675,91.8113698470498,-1.70237788113406
-131.476224084077,91.562282024593,-1.70237788113406
-131.509189920479,91.3131942021362,-1.70237788113406
-131.542155756881,91.0641063796794,-1.70237788113406
-131.575121593283,90.8150185572226,-1.70237788113406
-131.608087429685,90.5659307347659,-1.70237788113406
-131.641053266087,90.3168429123091,-1.70237788113406
-131.674019102489,90.0677550898523,-1.70237788113406
-131.706984938891,89.8186672673955,-1.70237788113406
-131.739950775293,89.5695794449387,-1.70237788113406
-131.772916611694,89.3204916224819,-1.70237788113406
-131.805882448096,89.0714038000251,-1.70237788113406
-131.838848284498,88.8223159775684,-1.70237788113406
-131.8718141209,88.5732281551116,-1.70237788113406
-131.904779957302,88.3241403326548,-1.70237788113406
-131.937745793704,88.075052510198,-1.70237788113406
-131.970711630106,87.8259646877412,-1.70237788113406
-132.003677466508,87.5768768652844,-1.70237788113406
-132.03664330291,87.3277890428277,-1.70237788113406
-132.069609139312,87.0787012203709,-1.70237788113406
-132.102574975713,86.8296133979141,-1.70237788113406
-132.135540812115,86.5805255754573,-1.70237788113406
-132.168506648517,86.3314377530005,-1.70237788113406
-132.201472484919,86.0823499305438,-1.70237788113406
-132.234438321321,85.833262108087,-1.70237788113406
-132.267404157723,85.5841742856302,-1.70237788113406
-132.300369994125,85.3350864631734,-1.70237788113406
-132.333335830527,85.0859986407166,-1.70237788113406
-132.366301666929,84.8369108182598,-1.70237788113406
-132.399267503331,84.587822995803,-1.70237788113406
-132.432233339733,84.3387351733463,-1.70237788113406
-132.465199176134,84.0896473508895,-1.70237788113406
-132.498165012536,83.8405595284327,-1.70237788113406
